win_idx,label,acc_v,acc_m,acc_u,acc_fused,P_v,P_m,P_u,brightness,multipath_p,emi,w_v,w_m,w_u
91,1,1.0,1.0,0.55,1.0,1.0,0.7844078757211534,0.5867206220313103,0.8388695012888876,0.5,20,0.9999311177066819,0.0066928509242848554,0.3775406687981454
92,1,1.0,1.0,0.5333333333333333,1.0,1.0,0.7844078216627512,0.5728701512744075,0.5570687878941413,0.5,20,0.99530257274761,0.0066928509242848554,0.3775406687981454
93,1,1.0,1.0,0.5833333333333334,1.0,1.0,0.7844075139241231,0.6202601282040316,0.5800436528253079,0.5,20,0.9966673683094767,0.0066928509242848554,0.3775406687981454
94,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.7844078728815861,0.5900703216686821,0.5292245213497585,0.5,20,0.9928847047391686,0.0066928509242848554,0.3775406687981454
95,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.784408371999202,0.563870992246414,0.4689302488325461,0.5,20,0.9826037920862795,0.0066928509242848554,0.3775406687981454
96,1,1.0,1.0,0.48333333333333334,1.0,1.0,0.7844078858038119,0.5264458285229554,0.456552498523408,0.5,20,0.9791286875915431,0.0066928509242848554,0.3775406687981454
97,1,1.0,1.0,0.48333333333333334,1.0,1.0,0.7844078760638706,0.5587053057327546,0.6931643490729625,0.5,20,0.9993875711910061,0.0066928509242848554,0.3775406687981454
98,1,1.0,1.0,0.4166666666666667,1.0,1.0,0.7844078752243245,0.5248151165679579,0.5269580653875434,0.5,20,0.9926404591791825,0.0066928509242848554,0.3775406687981454
99,1,1.0,1.0,0.6666666666666666,1.0,0.9999945,0.7844078758552259,0.6729944940921072,0.5177522815111596,0.5,20,0.9915598917976416,0.0066928509242848554,0.3775406687981454
100,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.7844078736767226,0.5459140337687011,0.6820185438516492,0.5,20,0.9992762048987396,0.0066928509242848554,0.3775406687981454
101,1,1.0,1.0,0.5166666666666667,1.0,0.9999987,0.7844078710666066,0.5632351054103265,0.5473942886593108,0.5,20,0.9945729315891647,0.0066928509242848554,0.3775406687981454
102,1,1.0,1.0,0.5833333333333334,1.0,0.9999988,0.7844079461297276,0.6162875358941096,0.2881544573586096,0.5,20,0.7895669134548758,0.0066928509242848554,0.3775406687981454
103,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.7844078762851681,0.5752226878568046,0.2978200855771396,0.5,20,0.812646847848985,0.0066928509242848554,0.3775406687981454
104,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.784407878035212,0.5313128571957082,0.6705144132951619,0.5,20,0.9991399986258034,0.0066928509242848554,0.3775406687981454
105,1,1.0,1.0,0.6166666666666667,1.0,1.0,0.7844078762853122,0.6313576292050219,0.46168140458797896,0.5,20,0.9806442660986887,0.0066928509242848554,0.3775406687981454
106,1,1.0,0.9166666666666666,0.6166666666666667,1.0,1.0,0.7844078754003131,0.6119475471587035,0.7763491366695932,0.5,20,0.9998240679993493,0.0066928509242848554,0.3775406687981454
107,1,1.0,1.0,0.4166666666666667,1.0,1.0,0.7844069778320618,0.5186175682521897,0.8393848244196126,0.5,20,0.999931648067429,0.0066928509242848554,0.3775406687981454
108,1,1.0,1.0,0.5,1.0,1.0,0.7844077550244895,0.5882618029980917,0.4829964913009896,0.5,20,0.9858661416972291,0.0066928509242848554,0.3775406687981454
109,1,1.0,1.0,0.4,1.0,1.0,0.7844244211503723,0.5066370314186752,0.5704537273846736,0.5,20,0.9961537612847075,0.0066928509242848554,0.3775406687981454
110,1,1.0,1.0,0.6,1.0,1.0,0.7844070591056855,0.6507949930126681,0.43088318660797653,0.5,20,0.9696237718705657,0.0066928509242848554,0.3775406687981454
111,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.7844077844887704,0.6153551508965148,0.44045261585513457,0.5,20,0.9735782132350382,0.0066928509242848554,0.3775406687981454
112,1,1.0,1.0,0.5833333333333334,1.0,1.0,0.784407736718806,0.64161205824762,0.6382840037550702,0.5,20,0.9986061072708408,0.0066928509242848554,0.3775406687981454
113,1,0.0,1.0,0.5,0.0,0.0055342275,0.784405627714422,0.5768197694506413,0.33678405572755415,0.5,20,0.8861254205129248,0.0066928509242848554,0.3775406687981454
114,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.784407856082564,0.5950205361263756,0.5461500155617802,0.5,20,0.9944712543696816,0.0066928509242848554,0.3775406687981454
115,1,1.0,1.0,0.45,1.0,1.0,0.7844074483440827,0.5507173114326606,0.26370890644815137,0.5,20,0.7222467272982535,0.0066928509242848554,0.3775406687981454
116,1,1.0,1.0,0.5,1.0,1.0,0.7844061295080329,0.5645991334741907,0.5570687878941413,0.5,20,0.99530257274761,0.0066928509242848554,0.3775406687981454
117,1,1.0,1.0,0.5666666666666667,1.0,1.0,0.7844078680722014,0.6107251824995544,0.5003037084398977,0.5,20,0.9890624497347517,0.0066928509242848554,0.3775406687981454
118,1,1.0,1.0,0.5666666666666667,1.0,1.0,0.7844076685452416,0.6411094903655166,0.4569680354411268,0.5,20,0.9792556847330597,0.0066928509242848554,0.3775406687981454
119,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.7844078694148428,0.5589679163463934,0.44558206718972193,0.5,20,0.975486946519101,0.0066928509242848554,0.3775406687981454
120,1,1.0,1.0,0.55,1.0,1.0,0.7844068586240066,0.6176495878319325,0.5929858559758838,0.5,20,0.9972538018521175,0.0066928509242848554,0.3775406687981454
121,1,1.0,1.0,0.5833333333333334,1.0,1.0,0.7844053989800803,0.6504323304256782,0.401432688175445,0.5,20,0.9535355995630964,0.0066928509242848554,0.3775406687981454
122,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.7844077644713374,0.5528540033360921,0.38959745265627616,0.5,20,0.945005719443026,0.0066928509242848554,0.3775406687981454
123,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.7844076593444201,0.6087028435044618,0.29913650743985537,0.5,20,0.8156347216506247,0.0066928509242848554,0.3775406687981454
