win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
790,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999997764,0.9631544434574842
791,1,0.0,1.0,1.0,1.0,0.0,0.0,0.3390221,0.9999999999998536,0.9630677907875954
792,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0024519889,0.9999999999999557,0.9630941124779656
793,1,1.0,1.0,1.0,1.0,1.0,1.0,0.89467996,0.99999999999997,0.9631639167919587
794,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99967694,0.9999999999999697,0.9630243629089805
795,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99998844,0.99999999999997,0.9631562038901383
796,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99839324,0.9999999999999699,0.963134245265973
797,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.9999999999999664,0.9631928230205618
798,1,0.0,1.0,1.0,1.0,0.0,0.0,0.015516075,0.99999999999997,0.9631474228104274
799,1,0.0,1.0,1.0,1.0,0.0,0.0,0.053469643,0.9999999999999503,0.963081868180255
800,1,0.0,1.0,1.0,1.0,0.0,0.0,0.00064989296,0.9999999999997146,0.9632054465132583
801,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99986744,0.9999999999999593,0.9630021608346586
802,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999944,0.9999999999997257,0.9633049631515878
803,1,0.0,1.0,1.0,1.0,0.0,0.0,0.000297012,0.9999999999998614,0.9630636198448446
804,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9771045,0.9999999999999699,0.9631332124648949
805,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99817896,0.99999999999997,0.9630726168882132
806,1,0.0,1.0,1.0,1.0,0.0,0.0,2.8616253e-07,0.99999999999997,0.9631596421068067
807,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99516416,0.9999999999999699,0.9631438457462209
808,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999659,0.9630493485109018
809,1,0.0,1.0,1.0,1.0,0.0,0.0,0.14837608,0.9999999999999667,0.9631598303256701
810,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9997625,0.9999999999999691,0.9631515140226766
811,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998958,0.9999999999999694,0.9632128189893329
812,1,1.0,0.85,1.0,1.0,0.0,0.0,0.6417931,0.9987077402362468,0.8213374532373044
813,0,1.0,0.6333333333333333,1.0,1.0,1.0,1.0,5.165745e-06,0.37797352544076573,0.017995127655777862
814,0,1.0,1.0,1.0,1.0,0.0,0.0,0.003955648,0.323427681130052,0.3172837453896167
815,1,0.0,1.0,1.0,1.0,0.0,0.0,0.060375337,0.9999999972697469,0.9631298969223523
816,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9992461,0.9999999995604177,0.9630863905401162
817,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,0.9999999997707826,0.9632063985127577
818,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999998979827,0.9631401668659897
819,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0029693989,0.9999999999967017,0.9630752954459577
820,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9972283,0.9999999999925666,0.9631071545688576
821,1,1.0,1.0,1.0,1.0,1.0,1.0,0.96725535,0.9999999999284118,0.9631203100065079
822,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999175,0.9999999999472428,0.9630558389392156
823,1,0.0,1.0,1.0,1.0,0.0,0.0,0.007889383,0.9999999999991634,0.9631033190456849
824,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999892022,0.9630460390643404
825,1,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.9999999,0.8310328607253437,0.7731060720812368
826,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99991524,0.7978205225881992,0.7595157342005433
827,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0008347609,0.9999999545241663,0.9645862430394503
828,1,0.0,1.0,1.0,1.0,0.0,0.0,0.33158153,0.9999999751965767,0.9647130509293849
829,1,0.0,1.0,1.0,1.0,0.0,0.0,0.006497384,0.9999999965447286,0.9646693965991872
830,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999883,0.9999999966591385,0.9646779650878873
831,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999997651303,0.9646717685920968
832,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99998,0.9999999980655273,0.96463546817572
